loan_id,reporting_month,current_balance,current_status,days_past_due,servicer_name,last_updated_at,source_system
ZDTTDN2OW0QO,2019-06-01,237955.3,Current,0,Northgate Financial Servicing,2019-06-25,SubServicerRemittance
85K8J4C3BPSP,2023-11-01,289424.59,Current,0,Atlas Mortgage Services,2023-11-25,SubServicerRemittance
948SBN6DEJRI,2025-01-01,200295.94,Current,0,Atlas Mortgage Services,2025-01-12,SubServicerRemittance
HDGX5MUNZ3N0,2022-12-01,296749.81,Current,0,Beacon Home Loans,2022-12-05,SubServicerRemittance
65KTB1P2TKFF,2025-01-01,445951.86,Current,0,Atlas Mortgage Services,2025-01-02,SubServicerRemittance
QF9ZFVQ54PTE,2021-01-01,373839.6,Current,0,Meridian Residential Capital,2021-01-24,SubServicerRemittance
VFG604C5D2UY,2021-03-01,258554.47,Current,0,Northgate Financial Servicing,2021-03-18,SubServicerRemittance
7XDLJJUEAN30,2020-11-01,464189.03,Current,0,Beacon Home Loans,2021-06-24,SubServicerRemittance
C7VSTAXOKGEF,2021-08-01,525830.45,Current,0,Beacon Home Loans,2021-08-20,SubServicerRemittance
SX87MD6BPOXP,2025-03-01,260026.95,Current,0,Cornerstone Loan Servicing,2025-10-03,SubServicerRemittance
MCVY381IVJ60,2025-05-01,343949.65,Current,0,Northgate Financial Servicing,2025-05-02,SubServicerRemittance
4ZT6CSU220RR,2019-05-01,276000.0,Current,0,Beacon Home Loans,2019-05-13,SubServicerRemittance
T5W6IQHGZUV4,2023-06-01,234810.45,Current,0,Northgate Financial Servicing,2023-06-06,SubServicerRemittance
62JMEC4XEIRN,2021-03-01,250846.3,Current,0,Northgate Financial Servicing,2021-12-27,SubServicerRemittance
6IGC6C7LDPJ1,2022-12-01,300491.69,30-DPD,49,Cornerstone Loan Servicing,2023-05-15,SubServicerRemittance
8CXQ8AO7PCGN,2023-09-01,0.0,Prepaid,0,Meridian Residential Capital,2023-09-16,SubServicerRemittance
S93DW6EUGV4C,2023-06-01,683754.23,Current,0,Meridian Residential Capital,2024-01-27,SubServicerRemittance
C2GX6Z6YV9HY,2023-08-01,213383.79,Current,0,Meridian Residential Capital,2023-08-04,SubServicerRemittance
W3X6N3U45KW9,2020-08-01,573080.45,Current,0,Meridian Residential Capital,2020-08-20,SubServicerRemittance
MZI2SGZKSS2D,2022-05-01,314233.35,Current,0,Beacon Home Loans,2022-05-07,SubServicerRemittance
0DMJXREUK94W,2019-10-01,575545.34,Current,0,Beacon Home Loans,2019-10-21,SubServicerRemittance
O45FQ0J2C0G8,2023-04-01,544263.98,Current,0,Cornerstone Loan Servicing,2023-10-26,SubServicerRemittance
0PK1KD9AEI9K,2024-02-01,301621.84,Current,0,Cornerstone Loan Servicing,2024-10-11,SubServicerRemittance
L8I5K7JXS2S9,2024-09-01,367325.04,Current,0,Meridian Residential Capital,2025-07-29,SubServicerRemittance
72F7ZXYXXD59,2022-02-01,212430.42,Current,0,Beacon Home Loans,2022-02-02,SubServicerRemittance
QY5AO44FTAQF,2024-11-01,372343.76,30-DPD,0,Cornerstone Loan Servicing,2025-11-29,SubServicerRemittance
3NC5RXD2LHZJ,2024-12-01,340914.11,Current,0,Atlas Mortgage Services,2024-12-09,SubServicerRemittance
ZGUTNG37CH1R,2023-04-01,234054.2,60-DPD,0,Cornerstone Loan Servicing,2023-04-17,SubServicerRemittance
WLNJ44RE8235,2022-11-01,371129.85,Current,0,Meridian Residential Capital,2022-11-06,SubServicerRemittance
HPVUOK0MZT4Q,2021-02-01,490860.5,90-DPD,103,Beacon Home Loans,2021-02-22,SubServicerRemittance
9HS6KF3GG1VY,2025-03-01,430100.23,90-DPD,96,Beacon Home Loans,2025-03-15,SubServicerRemittance
DI0W8NZUT9UJ,2021-11-01,438662.59,Current,0,Northgate Financial Servicing,2022-06-08,SubServicerRemittance
S3D94IJTE92P,2024-01-01,340538.86,60-DPD,81,Cornerstone Loan Servicing,2024-01-18,SubServicerRemittance
08PKJE5XPMOR,2022-06-01,404211.99,30-DPD,32,Beacon Home Loans,2022-06-24,SubServicerRemittance
QKP3NDA31LSV,2021-07-01,361752.82,60-DPD,0,Atlas Mortgage Services,2021-07-11,SubServicerRemittance
H9E4JD05UVJ5,2022-01-01,283280.11,Current,0,Cornerstone Loan Servicing,2022-01-22,SubServicerRemittance
OBXR3KTOI04C,2022-09-01,290642.17,Current,0,Northgate Financial Servicing,2022-09-09,SubServicerRemittance
0R5LYRP2UT1D,2018-06-01,212505.07,Current,0,Atlas Mortgage Services,2018-06-25,SubServicerRemittance
C7R30EP7YNYF,2023-04-01,259629.58,Current,0,Northgate Financial Servicing,2023-04-23,SubServicerRemittance
MGIH4314714N,2023-01-01,291123.51,Current,0,Atlas Mortgage Services,2023-01-13,SubServicerRemittance
W5QPPEYXERY9,2022-12-01,429790.6,Current,0,Cornerstone Loan Servicing,2022-12-06,SubServicerRemittance
0EZTYEY33JHK,2024-03-01,297118.46,Current,0,Meridian Residential Capital,2024-03-05,SubServicerRemittance
3GQQ0ZY6FCPZ,2019-09-01,396721.47,Current,0,Northgate Financial Servicing,2020-07-01,SubServicerRemittance
OYDA9QERVUDX,2022-08-01,306236.79,Current,0,Cornerstone Loan Servicing,2022-08-24,SubServicerRemittance
RZRDDCZ2TDYW,2021-04-01,397349.71,Current,0,Atlas Mortgage Services,2021-08-22,SubServicerRemittance
9KHRTDMUTOF8,2023-09-01,487274.49,Current,0,Northgate Financial Servicing,2023-09-19,SubServicerRemittance
GRCLJ86QWXEJ,2019-07-01,256212.9,Current,0,Beacon Home Loans,2019-07-13,SubServicerRemittance
KHL1BBCNCIJO,2021-05-01,394250.39,Current,0,Northgate Financial Servicing,2021-05-03,SubServicerRemittance
OBXR3KTOI04C,2023-02-01,288164.64,Current,0,Northgate Financial Servicing,2023-02-12,SubServicerRemittance
DO3EEBOX9T78,2024-02-01,250318.28,Current,0,Atlas Mortgage Services,2024-06-21,SubServicerRemittance
47B7BRKYRM3P,2019-09-01,316092.07,Current,0,Meridian Residential Capital,2019-09-22,SubServicerRemittance
5NWHBN5HY6JY,2025-03-01,237537.46,Current,0,Beacon Home Loans,2025-03-02,SubServicerRemittance
L2HQKLGNKR5C,2022-04-01,352829.0,Current,0,Meridian Residential Capital,2022-04-20,SubServicerRemittance
A9QXVQBYAN8S,2021-09-01,335020.66,Current,0,Meridian Residential Capital,2021-09-04,SubServicerRemittance
VLHO92RW1DHB,2024-12-01,252709.01,Current,0,Meridian Residential Capital,2024-12-09,SubServicerRemittance
8D9JNSLX2WMI,2022-09-01,371731.37,Current,0,Northgate Financial Servicing,2023-10-04,SubServicerRemittance
97GTSF8QANED,2024-05-01,399082.46,Current,0,Atlas Mortgage Services,2024-05-13,SubServicerRemittance
R76XA1Z6HA3U,2023-06-01,223000.0,Current,0,Beacon Home Loans,2023-11-11,SubServicerRemittance
D9Y31C44QP2X,2023-01-01,206456.92,Current,0,Atlas Mortgage Services,2023-01-23,SubServicerRemittance
VPHBN6RWEQ2X,2022-02-01,200585.78,90-DPD,110,Atlas Mortgage Services,2022-02-12,SubServicerRemittance
IFUI128E75AR,2023-03-01,186114.5,30-DPD,33,Cornerstone Loan Servicing,2023-12-29,SubServicerRemittance
5PG61EJQ8655,2022-09-01,438992.42,Current,0,Cornerstone Loan Servicing,2023-02-17,SubServicerRemittance
6V1BEOLN1BNN,2025-05-01,335505.51,Current,0,Beacon Home Loans,2026-06-02,SubServicerRemittance
H9E4JD05UVJ5,2018-04-01,300939.65,Current,0,Cornerstone Loan Servicing,2018-11-18,SubServicerRemittance
40Q5U58X023T,2020-03-01,387602.34,60-DPD,0,Cornerstone Loan Servicing,2020-03-23,SubServicerRemittance
M08LGXAO0UTN,2020-03-01,219880.29,30-DPD,47,Cornerstone Loan Servicing,2020-03-24,SubServicerRemittance
KXPQ2MH7BS24,2023-08-01,256328.13,Current,0,Meridian Residential Capital,2023-08-19,SubServicerRemittance
NHMLYYAJ40VH,2021-10-01,710262.18,Current,0,Cornerstone Loan Servicing,2021-10-19,SubServicerRemittance
UATODBWOV9QE,2022-12-01,387993.75,Current,0,Cornerstone Loan Servicing,2022-12-25,SubServicerRemittance
JEDI6PCW8J11,2020-04-01,353400.93,Current,0,Meridian Residential Capital,2020-04-13,SubServicerRemittance
9E6RSSJS7OVR,2024-01-01,397596.58,Current,0,Beacon Home Loans,2024-01-15,SubServicerRemittance
XMO7SYEOLKXF,2023-01-01,282121.77,Current,0,Northgate Financial Servicing,2023-10-11,SubServicerRemittance
RHOV0SR8WNJZ,2020-01-01,231313.94,Current,0,Meridian Residential Capital,2020-06-23,SubServicerRemittance
J4K5RHS1DQQ4,2021-03-01,297701.22,Current,0,Cornerstone Loan Servicing,2021-03-08,SubServicerRemittance
U57IDYM2KY6P,2024-04-01,196091.65,Current,0,Beacon Home Loans,2024-04-03,SubServicerRemittance
Q1G70OP3YCFW,2024-05-01,281962.61,Current,0,Northgate Financial Servicing,2025-01-17,SubServicerRemittance
OOBHJSUYU7L3,2022-01-01,496874.04,Current,0,Beacon Home Loans,2022-01-24,SubServicerRemittance
I7XSGW85W2DU,2021-06-01,484855.14,Current,0,Meridian Residential Capital,2022-04-15,SubServicerRemittance
ZG9GGUVGUY83,2022-09-01,552170.77,Current,0,Meridian Residential Capital,2022-09-25,SubServicerRemittance
MG3GZ95SLG1S,2020-09-01,372417.83,Current,0,Northgate Financial Servicing,2020-09-04,SubServicerRemittance
RQZG9UBIC2KO,2024-01-01,446248.64,Current,0,Northgate Financial Servicing,2024-01-23,SubServicerRemittance
S9F9YOATENKE,2018-11-01,192760.89,Current,0,Cornerstone Loan Servicing,2019-05-13,SubServicerRemittance
WJ0JGF7Y8OW6,2021-03-01,236118.45,Current,0,Cornerstone Loan Servicing,2021-03-12,SubServicerRemittance
21U6F1BJUBVH,2022-06-01,314578.84,Current,0,Cornerstone Loan Servicing,2022-06-12,SubServicerRemittance
KCIT4R5NS9AE,2024-02-01,192730.14,Current,0,Beacon Home Loans,2024-10-20,SubServicerRemittance
6CG4E5L85BHM,2021-07-01,531697.01,Current,0,Meridian Residential Capital,2021-07-05,SubServicerRemittance
9PVLVSL5KNCB,2023-06-01,438760.3,Current,0,Northgate Financial Servicing,2023-06-10,SubServicerRemittance
YDCHMRWWEVNO,2020-07-01,304677.22,Current,0,Atlas Mortgage Services,2020-07-18,SubServicerRemittance
J5AKD9VWG24G,2024-02-01,276620.42,Current,0,Northgate Financial Servicing,2024-02-02,SubServicerRemittance
CA0G7L7RAAVL,2021-11-01,157470.02,Current,0,Beacon Home Loans,2021-11-16,SubServicerRemittance
4C9154283N21,2023-09-01,453758.75,Current,0,Atlas Mortgage Services,2023-09-06,SubServicerRemittance
XS4BKH28EHZE,2021-10-01,240644.58,Current,0,Meridian Residential Capital,2021-10-02,SubServicerRemittance
ZS3FLU3B1ZVP,2020-12-01,364069.8,Current,0,Cornerstone Loan Servicing,2020-12-18,SubServicerRemittance
1GWHVFCAJN11,2020-01-01,175143.55,Current,0,Meridian Residential Capital,2020-01-21,SubServicerRemittance
FHXZWFZV2PN2,2022-10-01,316743.33,30-DPD,48,Meridian Residential Capital,2022-10-06,SubServicerRemittance
A83B18M8AUB0,2020-12-01,320549.86,Current,0,Cornerstone Loan Servicing,2020-12-25,SubServicerRemittance
8Y9UEWK5HP05,2025-01-01,548910.17,Current,0,Cornerstone Loan Servicing,2025-08-26,SubServicerRemittance
12VHL1CNJO6N,2025-03-01,294894.94,30-DPD,0,Cornerstone Loan Servicing,2025-03-15,SubServicerRemittance
UVM057S1JR1P,2023-01-01,230194.75,Current,0,Atlas Mortgage Services,2024-01-19,SubServicerRemittance
QWLPJ7ZTIPZ3,2021-07-01,255514.38,Current,0,Northgate Financial Servicing,2021-07-14,SubServicerRemittance
MB9223T00A89,2023-02-01,418982.57,Current,0,Beacon Home Loans,2023-02-25,SubServicerRemittance
KH8EIZ1DZVBZ,2021-09-01,194313.29,Current,0,Atlas Mortgage Services,2021-09-25,SubServicerRemittance
VHQZIUZETWLQ,2024-09-01,395621.06,Current,0,Northgate Financial Servicing,2024-09-24,SubServicerRemittance
DLZ57KQZD9F5,2020-05-01,374466.67,Current,0,Northgate Financial Servicing,2020-05-24,SubServicerRemittance
F4APREYI741L,2020-10-01,710764.84,Current,0,Cornerstone Loan Servicing,2020-10-19,SubServicerRemittance
2QHUMU01GID5,2020-06-01,207701.22,Current,0,Meridian Residential Capital,2020-06-02,SubServicerRemittance
UBOR4X4TP70X,2025-04-01,270527.46,Current,0,Beacon Home Loans,2026-02-16,SubServicerRemittance
J4UA4ROKB2LJ,2024-03-01,239463.69,Current,0,Beacon Home Loans,2024-03-15,SubServicerRemittance
T3802W7299DC,2021-10-01,392108.25,Current,0,Beacon Home Loans,2021-10-21,SubServicerRemittance
LQUFYWDE6KHU,2022-06-01,187138.58,Current,0,Northgate Financial Servicing,2022-06-03,SubServicerRemittance
PZBMD7LOU01L,2020-08-01,239843.47,Current,0,Atlas Mortgage Services,2020-08-23,SubServicerRemittance
58NT8GQ5T391,2018-09-01,438109.79,Current,0,Meridian Residential Capital,2018-09-10,SubServicerRemittance
ZX44L6M4W7KR,2022-02-01,289724.79,Current,0,Beacon Home Loans,2023-01-23,SubServicerRemittance
1RNQMM6CRCS3,2019-12-01,420000.0,Current,0,Meridian Residential Capital,2019-12-13,SubServicerRemittance
EP6GLBJK002X,2024-04-01,577349.7,Current,0,Northgate Financial Servicing,2024-04-21,SubServicerRemittance
1DAE6GYDK5DK,2023-12-01,164151.45,Current,0,Meridian Residential Capital,2023-12-03,SubServicerRemittance
7NQ4VBX4CD80,2023-09-01,295028.58,Current,0,Meridian Residential Capital,2023-09-06,SubServicerRemittance
QGA15T76RSUH,2024-03-01,290723.97,Current,0,Northgate Financial Servicing,2024-03-03,SubServicerRemittance
11MS59YY8XF2,2021-12-01,377302.28,Current,0,Beacon Home Loans,2021-12-12,SubServicerRemittance
GM8R9RHO80DH,2021-06-01,594996.83,30-DPD,30,Meridian Residential Capital,2021-06-12,SubServicerRemittance
8LC4TYLN3GF6,2021-09-01,266739.75,Current,0,Northgate Financial Servicing,2022-02-13,SubServicerRemittance
OCLQTQDO8T4A,2025-01-01,459863.57,Current,0,Atlas Mortgage Services,2025-06-16,SubServicerRemittance
T71Z77X2VS8N,2025-03-01,225160.47,Current,0,Beacon Home Loans,2025-03-14,SubServicerRemittance
BZC25XDZWKC3,2020-10-01,264190.76,Current,0,Northgate Financial Servicing,2020-10-03,SubServicerRemittance
2YIHJFMH750K,2019-06-01,294770.75,Current,0,Beacon Home Loans,2019-06-08,SubServicerRemittance
SAKQZHJIFECW,2021-05-01,278788.7,Current,0,Northgate Financial Servicing,2021-05-18,SubServicerRemittance
5AIDSEA4MSTK,2023-02-01,331991.94,Current,0,Cornerstone Loan Servicing,2023-02-15,SubServicerRemittance
8FK05TU8JPCN,2022-09-01,352465.38,Current,0,Northgate Financial Servicing,2022-09-10,SubServicerRemittance
4LQOXEXMYQCS,2022-01-01,428312.58,Current,0,Meridian Residential Capital,2022-01-25,SubServicerRemittance
ZK8HYE4KC455,2020-09-01,234012.8,Current,0,Atlas Mortgage Services,2020-09-03,SubServicerRemittance
99ZHS2CCBCV9,2023-06-01,241000.0,Current,0,Atlas Mortgage Services,2023-06-14,SubServicerRemittance
JE6KL3UK1FAK,2024-07-01,298672.32,Current,0,Cornerstone Loan Servicing,2024-07-10,SubServicerRemittance
Y53UQST8CIDY,2023-03-01,338997.14,Current,0,Beacon Home Loans,2023-03-20,SubServicerRemittance
0CNPBU7QA6HA,2023-11-01,344763.8,Current,0,Beacon Home Loans,2023-11-12,SubServicerRemittance
TZI6D5I9IT1I,2021-12-01,502735.95,Current,0,Cornerstone Loan Servicing,2021-12-13,SubServicerRemittance
RY0NZFO3T24D,2023-06-01,281340.91,Current,0,Beacon Home Loans,2023-06-07,SubServicerRemittance
MDH1ZCDA4PL7,2021-09-01,333531.37,Current,0,Beacon Home Loans,2021-09-12,SubServicerRemittance
GBN2X71OYC5S,2024-09-01,201406.22,Current,0,Northgate Financial Servicing,2024-09-10,SubServicerRemittance
FDSBU92IP2JY,2024-12-01,443862.38,Current,0,Atlas Mortgage Services,2025-06-20,SubServicerRemittance
PTMBK2KLM14A,2022-11-01,641877.76,Current,0,Beacon Home Loans,2023-08-03,SubServicerRemittance
V6PFP33HUKN1,2021-02-01,284000.0,Current,0,Atlas Mortgage Services,2021-02-13,SubServicerRemittance
5DQC4MHBXXR9,2022-07-01,395814.15,Current,0,Northgate Financial Servicing,2022-07-10,SubServicerRemittance
GLZRY1SZH81G,2020-08-01,289377.94,Current,0,Northgate Financial Servicing,2021-06-25,SubServicerRemittance
SYLSPR8WB7P1,2025-02-01,181947.06,Current,0,Atlas Mortgage Services,2025-02-10,SubServicerRemittance
MWZ0MC66VZVZ,2020-04-01,422402.53,Current,0,Beacon Home Loans,2020-04-23,SubServicerRemittance
SCKSWD3VRGUD,2024-06-01,260854.55,Current,0,Northgate Financial Servicing,2024-06-05,SubServicerRemittance
IRU64UECIXXM,2022-05-01,413593.7,Current,0,Meridian Residential Capital,2023-03-21,SubServicerRemittance
BBB5YLRCPQ4K,2024-11-01,478858.56,Current,0,Cornerstone Loan Servicing,2024-11-24,SubServicerRemittance
0U6PJ2IMHBVX,2023-05-01,423687.67,Current,0,Beacon Home Loans,2023-11-17,SubServicerRemittance
UEOA0L8K4V0F,2021-08-01,211517.91,Current,0,Beacon Home Loans,2021-08-06,SubServicerRemittance
DL83KJ4PMH7P,2021-10-01,318336.62,Current,0,Atlas Mortgage Services,2021-10-06,SubServicerRemittance
WO7057SAX6OS,2019-05-01,352658.94,30-DPD,36,Beacon Home Loans,2019-05-25,SubServicerRemittance
ML3L5VJVOO6N,2024-02-01,193145.21,60-DPD,81,Cornerstone Loan Servicing,2024-02-18,SubServicerRemittance
9M24T9CKZRYI,2023-07-01,442515.82,30-DPD,0,Beacon Home Loans,2023-07-23,SubServicerRemittance
KH6HUFCP26AL,2020-06-01,359564.2,Current,0,Cornerstone Loan Servicing,2020-11-14,SubServicerRemittance
SZ32SKMNMD6F,2024-03-01,229825.66,Current,0,Cornerstone Loan Servicing,2024-03-06,SubServicerRemittance
D94171IUHG1S,2023-10-01,247676.55,Current,0,Beacon Home Loans,2024-03-11,SubServicerRemittance
KR2O74X6OAXE,2023-02-01,208540.11,Current,0,Beacon Home Loans,2023-02-18,SubServicerRemittance
ST4IWM9Q50ST,2023-03-01,317285.69,Current,0,Cornerstone Loan Servicing,2023-03-18,SubServicerRemittance
Z4IX9W1SRJDF,2019-10-01,265928.25,Current,0,Meridian Residential Capital,2019-10-22,SubServicerRemittance
I8GTWOPPN3L2,2019-04-01,497972.35,Current,0,Meridian Residential Capital,2019-04-25,SubServicerRemittance
753OPUCZZ8K2,2023-03-01,387964.88,30-DPD,58,Atlas Mortgage Services,2023-03-11,SubServicerRemittance
6PELKY5XLKVG,2023-03-01,531871.24,Current,0,Northgate Financial Servicing,2023-03-12,SubServicerRemittance
5CLUMHI11D31,2021-02-01,244246.11,Current,0,Northgate Financial Servicing,2021-02-20,SubServicerRemittance
RNYOHGAEDKA4,2023-06-01,230979.78,Current,0,Beacon Home Loans,2023-06-07,SubServicerRemittance
HDXEM5UK20QT,2019-03-01,213686.51,Current,0,Cornerstone Loan Servicing,2019-03-05,SubServicerRemittance
MF7BXE9B1SWY,2023-10-01,584333.39,Current,0,Meridian Residential Capital,2023-10-06,SubServicerRemittance
Y5VJF5UN307K,2025-05-01,437492.9,Current,0,Beacon Home Loans,2025-05-22,SubServicerRemittance
SI97YGSB32BV,2021-11-01,394109.37,Current,0,Northgate Financial Servicing,2021-11-24,SubServicerRemittance
C2L1KCYJPDUC,2019-01-01,541817.68,Current,0,Cornerstone Loan Servicing,2019-01-11,SubServicerRemittance
3WNMQ00WAI84,2021-11-01,262125.82,30-DPD,0,Atlas Mortgage Services,2021-11-21,SubServicerRemittance
JEDI6PCW8J11,2020-06-01,396166.26,90-DPD,119,Meridian Residential Capital,2020-06-25,SubServicerRemittance
LE2BV7QKGQLI,2024-05-01,722844.35,Current,0,Atlas Mortgage Services,2025-04-06,SubServicerRemittance
A7Z6K4ZVHAF0,2022-04-01,283672.8,Current,0,Beacon Home Loans,2022-04-06,SubServicerRemittance
9FYAQ4GF9AQH,2023-06-01,391067.13,Current,0,Cornerstone Loan Servicing,2024-04-21,SubServicerRemittance
0OFXETMHTES9,2019-10-01,214462.62,Current,0,Northgate Financial Servicing,2020-02-01,SubServicerRemittance
30G3TMRVJXX0,2022-06-01,315847.43,Current,0,Beacon Home Loans,2022-06-08,SubServicerRemittance
ITNAF6HZ0XMH,2024-11-01,270429.91,Current,0,Atlas Mortgage Services,2024-11-08,SubServicerRemittance
V2J618L5HI87,2023-12-01,659387.76,Current,0,Cornerstone Loan Servicing,2023-12-09,SubServicerRemittance
XUR3W4GPKT3H,2025-02-01,259385.69,Current,0,Northgate Financial Servicing,2025-02-04,SubServicerRemittance
MLC285JFTN3N,2020-06-01,316921.92,Current,0,Meridian Residential Capital,2021-05-09,SubServicerRemittance
TS5AWZ1JRPIZ,2022-03-01,207307.25,Current,0,Beacon Home Loans,2022-12-05,SubServicerRemittance
CLQCQTRBQNC9,2018-08-01,345268.88,Current,0,Meridian Residential Capital,2019-05-30,SubServicerRemittance
5E9IRS83V2BV,2025-06-01,475056.5,Current,0,Northgate Financial Servicing,2025-06-04,SubServicerRemittance
2XDSZB1JDVI1,2023-05-01,505659.9,Current,0,Cornerstone Loan Servicing,2023-05-19,SubServicerRemittance
FJ5TC52AWXDN,2022-01-01,388635.07,Current,0,Meridian Residential Capital,2022-01-15,SubServicerRemittance
XNDCSKET6A03,2022-12-01,560556.78,Current,0,Meridian Residential Capital,2023-04-09,SubServicerRemittance
7QTSYDEB0D8G,2020-12-01,411011.82,Current,0,Beacon Home Loans,2020-12-19,SubServicerRemittance
QYPFGVOHB7ZH,2023-06-01,189444.39,60-DPD,0,Beacon Home Loans,2023-06-07,SubServicerRemittance
3Q7ZPTOACELT,2022-02-01,491612.87,Current,0,Meridian Residential Capital,2022-02-12,SubServicerRemittance
X0QQI9VV6YMJ,2022-04-01,489115.42,30-DPD,41,Cornerstone Loan Servicing,2022-04-12,SubServicerRemittance
ZLV79TAM78YN,2023-05-01,567650.92,Current,0,Northgate Financial Servicing,2023-05-16,SubServicerRemittance
DI0W8NZUT9UJ,2022-11-01,430119.02,Current,0,Northgate Financial Servicing,2022-11-04,SubServicerRemittance
EHK6SG7VNP7W,2020-03-01,307169.77,Current,0,Meridian Residential Capital,2020-03-04,SubServicerRemittance
QFTALQ622V8M,2022-12-01,412537.19,Current,0,Beacon Home Loans,2022-12-20,SubServicerRemittance
NPZQSAP46N99,2022-06-01,299617.16,Current,0,Cornerstone Loan Servicing,2022-06-10,SubServicerRemittance
P13PPG1D0RJY,2022-09-01,451099.53,30-DPD,44,Northgate Financial Servicing,2022-09-06,SubServicerRemittance
MRE22RYDCFFQ,2025-01-01,562057.98,Current,0,Meridian Residential Capital,2026-01-19,SubServicerRemittance
0X79FG44IDRL,2022-09-01,279585.54,Current,0,Northgate Financial Servicing,2022-09-20,SubServicerRemittance
FP5KBP06TAHQ,2018-12-01,437229.52,Current,0,Northgate Financial Servicing,2018-12-06,SubServicerRemittance
A665A6SN8GZP,2024-12-01,288867.11,Current,0,Meridian Residential Capital,2024-12-18,SubServicerRemittance
X8KB99D8I0UY,2022-06-01,319238.88,Current,0,Beacon Home Loans,2022-06-13,SubServicerRemittance
I47X1GCOB83Z,2019-02-01,675467.69,90-DPD,96,Beacon Home Loans,2019-02-21,SubServicerRemittance
3C2W7UH0EC70,2020-01-01,176265.65,Current,0,Northgate Financial Servicing,2020-01-09,SubServicerRemittance
IPTQKKNWLKBM,2025-05-01,550380.89,Current,0,Cornerstone Loan Servicing,2025-05-21,SubServicerRemittance
Y96X2GX2TUO8,2023-03-01,182167.87,30-DPD,0,Northgate Financial Servicing,2023-12-06,SubServicerRemittance
IWHXK9PV5PD7,2021-10-01,515888.81,Current,0,Atlas Mortgage Services,2022-08-17,SubServicerRemittance
Q1QSX2BE0RJJ,2023-05-01,525973.93,Current,0,Cornerstone Loan Servicing,2023-05-12,SubServicerRemittance
FIL0W70CEYFV,2022-12-01,553721.03,Current,0,Northgate Financial Servicing,2022-12-03,SubServicerRemittance
1G3NP2VNM1UA,2020-02-01,465606.37,Current,0,Atlas Mortgage Services,2020-02-02,SubServicerRemittance
F8HH7RKBUASC,2020-10-01,316822.02,Current,0,Northgate Financial Servicing,2020-10-18,SubServicerRemittance
E0DNI61L3UIK,2021-08-01,351286.41,Current,0,Meridian Residential Capital,2021-08-22,SubServicerRemittance
CRGHI4K6V47U,2024-01-01,527283.84,30-DPD,0,Beacon Home Loans,2024-01-18,SubServicerRemittance
HAF1TFS1WQK5,2023-11-01,493229.23,Current,0,Northgate Financial Servicing,2023-11-20,SubServicerRemittance
DYQ66Q8A4JY5,2022-08-01,488307.91,Current,0,Atlas Mortgage Services,2022-08-08,SubServicerRemittance
G1DTVFRC061Q,2021-12-01,489233.9,Current,0,Atlas Mortgage Services,2022-09-17,SubServicerRemittance
M3QJNZCAOOLI,2022-04-01,242261.73,90-DPD,100,Meridian Residential Capital,2022-04-21,SubServicerRemittance
AWSV1VMLYBJN,2019-08-01,286943.29,Current,0,Cornerstone Loan Servicing,2019-08-07,SubServicerRemittance
XGR2PXTHTXMD,2021-06-01,357936.49,30-DPD,0,Cornerstone Loan Servicing,2022-01-22,SubServicerRemittance
99JMMH6GQC3A,2020-03-01,176035.92,Current,0,Atlas Mortgage Services,2020-03-13,SubServicerRemittance
9M1WT9JSH4UQ,2022-06-01,341271.73,Current,0,Cornerstone Loan Servicing,2023-01-27,SubServicerRemittance
LDPARONHNMTU,2020-12-01,323753.64,Current,0,Atlas Mortgage Services,2020-12-15,SubServicerRemittance
MGQ8QVJJNKYB,2023-10-01,239555.46,Current,0,Beacon Home Loans,2024-04-03,SubServicerRemittance
80XJNWNRFFKC,2020-11-01,576144.88,60-DPD,0,Meridian Residential Capital,2020-11-07,SubServicerRemittance
WU57PTX2OGXQ,2021-01-01,159335.18,Current,0,Meridian Residential Capital,2021-07-30,SubServicerRemittance
T7W8VS9Y1NE5,2023-06-01,271534.75,Current,0,Atlas Mortgage Services,2023-06-18,SubServicerRemittance
60IDAEZDHJ86,2023-01-01,139260.03,Current,0,Atlas Mortgage Services,2023-01-11,SubServicerRemittance
17WAL92P5MDL,2021-10-01,236118.59,Current,0,Atlas Mortgage Services,2022-06-20,SubServicerRemittance
6JLKN3S3HT7C,2020-10-01,402439.06,Current,0,Beacon Home Loans,2020-10-12,SubServicerRemittance
N00AJ8UOVEXU,2025-05-01,238873.59,Current,0,Meridian Residential Capital,2025-05-13,SubServicerRemittance
GCTQJ8NC3ZPN,2022-10-01,339039.45,Current,0,Meridian Residential Capital,2022-10-20,SubServicerRemittance
IVVOP7W9FA8Q,2021-02-01,177422.3,Current,0,Atlas Mortgage Services,2021-02-21,SubServicerRemittance
9O1TLKYJL4MN,2022-06-01,262630.84,Current,0,Beacon Home Loans,2022-06-15,SubServicerRemittance
F6OJUH922YGD,2020-08-01,155510.51,Current,0,Cornerstone Loan Servicing,2020-08-16,SubServicerRemittance
0DFWAEZYE9IP,2025-04-01,386131.0,Current,0,Cornerstone Loan Servicing,2025-09-17,SubServicerRemittance
NWTMJGU462NY,2023-06-01,338784.58,Current,0,Cornerstone Loan Servicing,2023-06-08,SubServicerRemittance
697KV3YUNPOG,2024-05-01,363803.03,Current,0,Meridian Residential Capital,2025-05-07,SubServicerRemittance
8VOA7R7W53VE,2024-10-01,306758.08,Current,0,Atlas Mortgage Services,2025-03-02,SubServicerRemittance
